,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project
10/13/90 10:45,807.3097469,802.2223898,676.4473384,677.0660016,26.33460063,26.31947182,56.50628762,56.2954886,2.312421078,2.314350429,4884677.528,615784.4974,618747.7166,617336.5707,617261.2993,615524.681,617458.4791,613488.8814,619123.8002
10/13/90 10:50,859.2198998,860.4562469,717.4092738,716.388463,26.53501177,26.47631558,58.49855708,58.57773304,2.224542572,2.223230244,5161162.161,658889.7657,655041.9815,655827.1388,656638.2814,657444.0894,657890.7543,656080.0448,655643.6423
10/13/90 10:55,914.6123068,914.0159843,755.1698983,757.432266,26.60075169,26.66110155,60.99643061,60.77087555,2.14358766,2.130506802,5494342.81,697501.6714,698168.3208,695203.4684,693399.7486,695803.7241,699541.3606,696083.8182,693944.9485
10/13/90 11:00,937.8904062,943.9956665,774.7965951,777.9822164,26.71795604,26.73254076,61.95848743,62.10533156,2.097083322,2.108627146,5657904.045,717091.0943,715699.0612,716425.6376,716277.2227,712744.5354,715756.3321,717431.181,715108.9519
10/13/90 11:05,936.7852945,934.8160809,771.6669947,777.2288752,26.77709443,26.77798109,61.89018782,61.93484672,2.092183438,2.097255884,5634554.123,713875.2212,715305.4086,715482.8468,709477.3846,713744.6357,712269.3556,711736.051,715813.1242
10/13/90 11:10,934.979137,931.782389,771.6460971,772.4939261,26.7411031,26.82275308,61.88013274,61.91047089,2.094672782,2.09601373,5588562.034,711100.3794,709203.7163,712472.2452,710468.5929,712545.5601,711052.3834,709170.695,707812.3792
10/13/90 11:15,934.353583,930.4526939,771.8432849,771.0129724,26.883898,26.82854648,61.64692569,61.69753847,2.119493141,2.104932303,5573321.017,706948.6147,710280.4657,710805.39,708000.0401,711626.002,710255.9584,709840.9314,710119.0697
10/13/90 11:20,926.9594419,929.1955861,768.137045,768.9989122,26.91146,26.87406754,61.57557684,61.78720707,2.079165297,2.09215707,5567563.762,704211.9253,710112.6562,704945.9608,709038.7386,709484.1982,710884.0774,706845.2198,707114.4554
10/13/90 11:25,923.176612,921.5516284,767.0466351,769.9911033,26.8928062,26.94955944,61.43600988,61.73210342,2.10705181,2.1027259,5574377.655,704006.1261,705136.631,706711.3838,707516.5166,707070.7698,707887.4035,702063.9922,705767.6253
10/13/90 11:30,925.0074758,924.7120396,764.414654,763.5325481,26.96052019,26.92420995,61.49527056,61.63532918,2.087718218,2.096939505,5560967.907,702837.6073,704615.8638,703580.7938,703236.1618,705496.5755,702188.8369,704753.9137,704021.3924
10/13/90 11:35,923.6824867,918.2651677,762.0134632,763.1197855,27.01091029,26.9872302,61.55246762,61.54011223,2.107032028,2.090560074,5539804.14,701088.942,697738.6444,702282.3563,700686.767,702157.7537,702510.3434,699546.4302,700032.8726
10/13/90 11:40,918.8507246,920.5694844,759.3627572,760.6275462,27.0722755,27.01584193,61.31073998,61.28257907,2.099773185,2.113143179,5517776.657,699753.6017,697978.7642,701977.3552,704147.695,699422.7618,700444.9814,702019.8271,699310.1722
10/13/90 11:45,916.5150098,918.1262415,758.9215265,759.2144923,27.10643299,27.13389829,61.34677951,61.41677227,2.106972462,2.092764384,5486363.946,698369.7705,696928.2479,699030.9261,700013.0813,696835.0525,699307.9773,699861.4344,697439.8262
10/13/90 11:50,912.2904871,911.7418194,760.970697,760.2219192,27.09614473,27.16763703,61.35403694,61.40956354,2.091761142,2.101878594,5486928.679,693652.1948,694647.2718,694187.1634,693123.0221,695750.2152,696697.4545,696363.7328,695510.0359
10/13/90 11:55,908.931278,914.264546,755.1816967,756.0819542,27.17233242,27.18945141,61.08934577,61.35808156,2.102860833,2.100978907,5484070.559,692661.2082,694730.0167,692741.8827,693480.7549,690775.4,695040.0466,697399.5733,693681.3913
10/13/90 12:00,891.4589689,892.3985982,745.0521026,740.7235899,27.29570895,27.24923681,60.28015272,60.72153619,2.098624037,2.082426189,5370696.979,679417.1624,684579.9239,682216.5078,680321.8279,683770.2353,683331.4887,682997.2798,682289.8797
10/13/90 12:05,858.32704,859.7264126,717.2243144,720.4686779,27.30680727,27.30939552,59.32097717,59.43723727,2.098429473,2.08724923,5205289.062,660001.2951,657868.1609,660187.9111,658045.4142,660951.8697,659681.8173,658683.6678,655969.8032
10/13/90 12:10,829.319368,826.8478934,697.607189,695.5662591,27.43627125,27.37581522,58.21451208,58.47403182,2.102121683,2.089569478,5001453.412,638114.8259,634793.1517,637224.4698,635895.3467,635065.3643,636462.795,634785.0569,637311.4318
10/13/90 12:15,798.4335674,794.2071771,672.079284,673.3256795,27.53531122,27.53571253,57.02469537,56.94935972,2.096802264,2.090105809,4848763.519,614093.517,614421.9844,615061.1575,613700.1551,612181.0107,617030.4691,611420.2946,615062.9341
10/13/90 12:20,765.3166909,768.6226934,650.670822,650.1355017,27.55741464,27.60677317,55.96670229,55.93447189,2.120151721,2.082994832,4655214.557,590020.9013,588992.6852,591214.8636,588354.5215,589251.1467,588358.35,592924.1624,588568.3264
10/13/90 12:25,732.3407256,730.5670405,626.5587328,626.4443113,27.69398143,27.71606002,54.83333355,54.67599569,2.10305722,2.097151425,4463665.572,569069.0566,570906.935,563470.4205,568888.281,570427.5546,568677.6794,567167.7672,563768.572
10/13/90 12:30,697.0504684,702.846462,605.9022016,606.7290559,27.75984482,27.80115166,53.57656401,53.55897923,2.09596155,2.081987897,4276871.923,543583.8286,543970.2997,538921.3399,544224.8435,542796.1969,545270.3913,546077.7034,543763.6242
10/13/90 12:35,667.5899047,666.2826516,579.4525995,579.5381341,27.86822869,27.91844028,52.38026202,52.16392309,2.095384699,2.105826097,4100374.216,520675.9913,521410.4124,520467.4359,526563.1372,521373.5413,524626.7601,520775.8351,521449.3589
10/13/90 12:40,635.8963147,634.5210856,558.9802841,557.3092659,27.97626251,27.96270224,51.20126062,51.1240602,2.096305775,2.110060274,3961286.589,498453.1925,496976.7232,497510.3251,499238.2676,498485.7498,500531.9204,497623.4071,497703.2628
10/13/90 12:45,604.4406932,602.3473394,533.0947422,534.7499921,28.06672895,28.08137232,50.09488559,50.3123421,2.097683344,2.107203904,3745631.136,473487.6179,475632.5577,476262.7973,474624.8335,477769.7575,477358.7706,473885.2719,477929.1604
10/13/90 12:50,568.3308004,573.4288955,508.7912154,509.1983812,28.12213904,28.22903057,48.8313558,48.96068986,2.104790268,2.098725465,3553635.287,453975.0902,451959.357,452479.2646,448538.0348,452952.4358,449719.7924,453977.5126,452229.1225
10/13/90 12:55,538.0715035,540.9538529,488.4654217,484.0042275,28.24492988,28.32010968,47.78492414,47.74312646,2.097483629,2.095043185,3368709.632,430113.8313,429305.6593,428722.7915,425468.9522,431031.5578,426744.9583,430928.2132,431386.0136
10/13/90 13:00,540.2931243,575.1314837,661.7504792,482.0605954,28.27895578,28.26794408,47.5311882,47.39659221,2.081393091,2.080510058,3088851.646,425832.956,424048.1377,427768.911,425134.4448,424183.4465,426163.4629,428256.7569,426561.5395
10/13/90 13:05,570.462309,797.7782384,512.4478891,490.2961254,28.26235445,28.25192833,48.30303193,48.26595539,2.017531409,2.030657564,3220470.418,438384.4839,442619.1023,441368.6837,439053.571,440445.8583,441810.4351,441549.9179,437018.0391
10/13/90 13:10,562.2915722,599.5723598,500.2880479,488.255159,28.20657592,28.20042241,49.0644046,48.95138446,1.983115349,1.957268777,3342834.378,459958.6842,455902.4802,454371.5774,455268.8973,455697.251,456924.6053,457552.8773,454940.1751
10/13/90 13:15,580.0054408,599.3192548,661.4819537,472.6605549,28.14172313,28.13390436,49.75704091,49.80254277,1.92255652,1.914707632,3454838.546,472087.8377,472983.1461,471530.8725,473168.3919,472656.5557,471742.6005,470309.1448,471571.0614
10/13/90 13:20,668.4945603,649.6570673,529.0511822,511.0667324,28.08357749,28.13047888,50.47366276,50.58428289,1.868085486,1.879028319,3539611.633,486774.2628,481024.998,486404.5917,487537.1198,488459.0392,487910.023,485830.4779,484523.1758
10/13/90 13:25,641.7013414,669.2611375,543.2397837,548.0835597,28.03268861,28.05741119,51.3041462,51.13727937,1.817640852,1.817970952,3679918.84,500464.7138,499865.9074,497297.9858,504857.9408,500006.0048,496310.3543,497888.8895,499042.51
10/13/90 13:30,666.0908936,474.3848414,526.0013436,539.5149174,28.03842664,28.00831188,51.94543595,52.03383687,1.786157337,1.779473279,3775535.107,516972.0672,517566.3955,518662.0181,517247.0472,515181.204,514466.0284,517404.9646,517686.3896
10/13/90 13:35,672.4394185,687.5592862,342.6839832,433.5183797,27.95077435,27.95901703,52.95741001,52.96913178,1.71554797,1.732441737,3912209.726,532045.0928,532001.7286,531366.2366,531044.4708,531256.1902,537461.5436,534190.2669,531672.5142
10/13/90 13:40,854.2385831,694.4655768,579.2574793,649.3879488,27.96564273,27.95664109,53.45791882,53.60780659,1.673540963,1.665623501,3987414.164,544043.7312,548412.0816,550039.4296,544605.3474,544682.0103,545568.44,545304.3243,543299.8836
10/13/90 13:45,702.7400349,711.4289293,789.4140961,571.2411338,27.85116276,27.90972829,54.17422177,54.38763673,1.627159426,1.623181955,4129086.475,563147.0784,562026.8864,559816.3671,561492.9381,562765.6426,563205.778,562897.3135,561384.7684
10/13/90 13:50,1019.668949,760.2981146,585.1346849,606.8864051,27.86732442,27.85308395,55.09685173,55.16263476,1.568346325,1.573372927,4244085.372,578668.0684,577876.1755,577953.7678,575177.3867,577857.5308,578524.3816,577148.4698,573999.6732
10/13/90 13:55,751.872913,788.2989242,619.6824096,618.6698526,27.79372717,27.79538391,55.86447476,55.82557786,1.52976105,1.519952431,4342826.925,592389.1386,592712.5296,591096.5632,591564.4472,593009.8021,592944.7532,593504.8334,591725.3248
10/13/90 14:00,732.3909246,754.5287969,604.3714741,603.9337537,27.85034211,27.83349605,56.03961353,56.00068582,1.524361783,1.51800265,4339399.373,594680.4943,594005.2502,591688.2871,597718.4178,592829.473,594796.743,594321.1641,594221.6504
10/13/90 14:05,634.8500055,722.9395824,789.3720199,599.892458,27.84223628,27.77414017,55.37003952,55.52798578,1.577370082,1.563856658,4260549.38,584245.6852,585244.5727,582235.6536,579550.7696,584609.2362,584309.879,585678.6506,582349.5403
10/13/90 14:10,457.2447091,711.3691391,644.2929807,431.8895556,27.82287728,27.79315653,54.45655201,54.47313604,1.623411455,1.619094417,4185611.738,573595.3632,568814.4997,573026.8231,571422.5826,572163.8807,571544.974,568999.4353,570370.7095
10/13/90 14:15,710.0296583,736.2724363,265.5072357,787.506046,27.81467635,27.80730872,54.11670867,54.11291458,1.666673545,1.674110113,4085298.317,558731.0318,558061.1901,557147.2333,555819.2633,555047.9513,556220.5657,559079.2978,556143.5962
10/13/90 14:20,673.1069591,709.3471333,547.9231445,173.0236352,27.77093154,27.79549415,53.32107583,53.328494,1.718655594,1.722038882,3999111.714,545077.495,547394.806,545765.392,546734.3773,545503.5963,547086.8914,545281.287,543848.4719
10/13/90 14:25,743.9082277,673.8814241,545.9358732,364.8679909,27.79416315,27.78111526,52.76267241,52.63675742,1.776687198,1.769051404,3907421.227,536987.1848,534595.1356,533360.3282,533886.9664,534838.7093,533302.0552,536983.6943,535056.4134
10/13/90 14:30,632.5302908,670.3795353,548.8432415,542.6265406,27.80703178,27.81035719,52.04355312,51.88941868,1.831138989,1.827734385,3816976.437,526435.249,519925.4897,520450.2879,523595.0803,520107.2164,524679.7273,520977.0646,523623.624
10/13/90 14:35,641.9273306,628.7460638,533.8758142,622.7665625,27.79116134,27.79904025,51.40886591,51.48183545,1.879950515,1.864973587,3721958.884,509727.5337,507963.1126,508865.1891,508012.0488,508389.7507,509794.7344,510182.7333,510745.9033
10/13/90 14:40,638.5788935,622.2347346,462.8233581,534.9854873,27.82044104,27.78682342,50.64745386,50.90237726,1.935187929,1.920608569,3642546.108,497394.5387,500636.8894,495488.3184,494622.1252,497072.6213,495113.9548,495503.1309,495114.7145
10/13/90 14:45,638.0728747,635.7765896,322.4096887,523.8343529,27.85745296,27.77904775,49.84732602,50.14407764,1.983291048,1.980027581,3542690.944,485830.5972,484114.7553,483513.7276,481210.6664,485120.0944,483251.8531,484377.8982,483677.9524
10/13/90 14:50,585.569178,602.7460471,450.6240786,459.2904021,27.76388512,27.81937292,49.3153061,49.33228625,2.02455281,2.013453253,3465020.447,472986.8553,470452.4861,473241.9247,474940.6681,473464.3935,472243.3509,471253.9716,473566.6991
10/13/90 14:55,459.9144423,624.6067582,459.9549105,433.8183152,27.80084591,27.73368338,48.74881884,48.61695413,2.072170616,2.078497633,3357205.741,460096.808,459837.9632,461746.3006,461402.2104,460351.0853,458076.4535,459348.4823,460137.3535
10/13/90 15:00,537.0438871,624.9619879,315.1782183,777.0010145,27.74479936,27.73855627,47.988169,47.97754133,2.10822474,2.096243121,3251567.979,448069.3069,447932.2749,445342.1851,445547.2622,445574.3278,442783.6312,443892.0759,449526.9532
10/13/90 15:05,526.7284537,570.2616255,417.3687334,414.2473242,27.63627213,27.64321936,47.20699775,46.94240116,2.113466429,2.096014536,3128533.323,430069.2579,429675.3748,427261.8963,426149.0995,427827.7526,428343.482,428676.4367,426413.0947
10/13/90 15:10,336.9856595,365.4809154,397.5604527,442.1499965,27.56625343,27.55785116,45.97348862,46.17203785,2.091984953,2.109557879,2997393.699,413690.3772,412282.1439,410877.9999,410916.0572,412448.4489,411227.9675,413100.899,411220.322
10/13/90 15:15,467.779304,508.6543849,422.7347765,376.4110121,27.49092717,27.50050106,45.36771714,45.26383084,2.117176898,2.098623912,2863317.665,391917.1582,395552.0325,393687.6098,395913.4967,394329.2066,394376.8424,395378.9704,389498.2999
10/13/90 15:20,450.2224452,545.737242,356.5526976,645.8614789,27.31797033,27.39790311,44.30254117,44.49059306,2.098822731,2.09041754,2744903.766,376099.1506,380357.4977,379756.2956,376357.834,379475.9429,375510.7478,380084.2197,377805.731
10/13/90 15:25,480.3731122,680.3730177,362.7466148,433.6964996,27.27163852,27.2871964,43.49322416,43.41744724,2.097163299,2.103993066,2625182.068,364587.0773,363114.7604,361289.9274,361256.89,362909.9793,360349.2965,360864.3826,362481.1754
10/13/90 15:30,444.2895326,443.2342123,327.3843528,354.1596155,27.16201359,27.18905335,42.5263882,42.56879324,2.111336245,2.089001275,2477342.631,343666.7558,346125.9464,344096.466,343973.6528,345406.7914,349107.4668,346568.8147,346677.6319
10/13/90 15:35,404.6180603,499.0938126,336.7589629,330.0760369,27.12144981,27.13225062,41.79662313,41.6316012,2.090935068,2.104202398,2357092.722,327670.1996,326678.3876,330470.5461,329586.2139,328390.1474,327304.6249,325383.9333,329210.0413
10/13/90 15:40,363.2499394,474.8708408,294.0305322,275.1755193,27.06318275,27.00381342,40.93168698,40.81510304,2.104980559,2.104867989,2243439.863,315664.6676,312071.7447,310519.8027,312508.9266,311865.4884,312839.5524,309744.3674,312774.0962
10/13/90 15:45,369.0015566,351.7927558,308.6552828,612.7072852,26.94252989,26.92222344,39.9118336,39.94330883,2.092911835,2.103630344,2124412.297,293419.5705,296711.6756,292233.8663,293124.5384,295180.0985,292605.5641,292472.1696,293807.6225
10/13/90 15:50,359.7066485,720.7917354,257.2660305,266.9234235,26.86291784,26.86880586,38.91031677,39.0263565,2.096284111,2.099635206,1988513.898,278891.0138,275868.8119,279141.1258,277254.5415,280572.4297,276109.5408,278825.0665,280409.9777
10/13/90 15:55,280.3515208,313.3214812,273.9067694,281.4118589,26.76036613,26.76224282,37.9995791,37.98948436,2.104225059,2.11499308,1871189.439,258359.3516,262030.4601,261229.052,260688.8016,260576.5277,261209.9243,258928.9873,263793.0225
10/13/90 16:00,293.8130372,306.65486,237.4049413,238.2720175,26.66842672,26.68082382,37.46476821,37.32427307,2.089080564,2.069187464,1748658.693,246360.9188,243549.5192,240724.2225,245329.5698,244943.4588,243452.0363,245135.9102,244954.0516
10/13/90 16:05,287.5644299,287.2874701,221.3583022,221.9305095,26.56082673,26.5436936,36.75461995,36.46269444,2.032613428,2.032165145,1609374.133,230326.848,229786.0912,224988.7425,224759.1716,227927.4291,223984.6088,229266.2328,230541.7733
10/13/90 16:10,269.756205,264.8052921,208.2029172,206.5053704,26.47143831,26.48813433,35.83597336,35.60829438,1.981184428,1.973217488,1495633.67,211819.7264,212365.6738,211406.3582,209030.2327,215714.3188,209407.0201,210122.4591,211181.8988
10/13/90 16:15,247.7669219,243.3826514,192.1037329,189.7472312,26.38185139,26.43787849,34.71627201,35.00846738,1.951873334,1.930197607,1366567.454,195827.6209,193322.053,195665.5455,194159.7871,193237.4083,193518.3157,192008.5305,193209.3545
10/13/90 16:20,226.7300137,227.2464639,179.3454528,176.9280064,26.30332566,26.30396404,34.21152943,34.2191317,1.870135577,1.860219891,1239889.378,178309.7863,179219.9619,180710.0981,178180.3903,176769.1181,175730.4987,178184.2696,176352.3297
10/13/90 16:25,210.050223,207.0448904,155.302014,157.9001497,26.20634268,26.20733243,33.36068971,33.3666435,1.827465797,1.820043184,1114974.097,162213.1734,163526.9861,163292.0066,163587.4527,159607.5357,161501.3549,160692.3986,164781.9102
10/13/90 16:30,189.8103249,188.28868,144.5928408,142.1162901,26.11011462,26.107769,32.52630184,32.55312654,1.778068389,1.770585998,1004665.801,144178.7877,143918.9009,146669.9981,145849.334,146279.3166,147891.1388,144798.5151,145373.3758
10/13/90 16:35,170.229997,171.6782579,128.0449824,126.6806151,26.04553801,26.02168698,31.90472062,31.6353757,1.727828069,1.733529128,849699.1884,131277.5205,127562.1515,130708.3732,130284.2489,127815.1158,130076.9003,129707.1443,126844.6758
10/13/90 16:40,153.6558803,149.746307,111.891109,113.0026749,25.94708065,25.90993334,30.98991755,31.04902056,1.679564834,1.679101903,739802.09,114085.7852,112251.693,115750.1634,113943.9268,112471.0978,112913.8911,112007.3691,114751.4495
10/13/90 16:45,135.6903769,131.0486846,96.50333591,93.28533795,25.82068395,25.81411725,30.1767431,30.17870355,1.626079756,1.634758745,610473.99,93944.32966,91625.271,95838.14836,93738.30037,97209.9122,96263.13746,95476.50011,96183.37419
10/13/90 16:50,119.6243581,115.3599944,78.89020246,83.33622004,25.72235388,25.79043062,29.39209311,29.44712827,1.587512464,1.584316319,488924.4492,78109.08288,79211.72836,80082.31283,79927.35233,79077.04559,79122.26248,81951.09709,82242.32737
10/13/90 16:55,91.55004035,91.82919125,66.10245297,64.56677957,25.6548743,25.66484561,28.65283199,28.71558461,1.530013665,1.524335553,355442.9138,64058.81021,64300.9329,61638.1542,61970.45647,61300.01547,61914.26956,62745.83256,65969.22237
10/13/90 17:00,83.43674436,78.57817448,57.48868407,54.99662029,25.56570333,25.56747477,27.18475059,27.12277973,1.521963368,1.522137794,286579.4126,50696.32229,52276.2527,51267.49502,53922.41001,49314.28273,54501.6768,51506.35018,52861.65216
10/13/90 17:05,71.11617386,75.08276091,49.34043673,50.19461638,25.39771595,25.40664874,23.71314183,23.72874334,1.564253872,1.570858494,263035.2236,48974.43329,46871.34283,46061.72496,46704.70651,51403.83189,45651.55647,50246.77633,47804.05081
10/13/90 17:10,65.4488267,66.80933589,47.52920134,45.68821478,25.20589048,25.29711527,23.09735612,23.10490832,1.629896522,1.615333537,208622.2782,41470.3465,43219.85639,45607.51489,43774.31987,43149.78341,42966.69584,43295.52572,40402.26225
10/13/90 17:15,57.57252555,60.24040512,38.71000012,39.77910582,25.12418401,25.13899793,22.90096382,22.9038209,1.665258485,1.676665823,193207.9658,41223.0834,34897.60435,36040.56752,38225.97356,39484.83262,37563.04597,39817.38718,36203.87928
10/13/90 17:20,53.45574412,50.12377328,37.80703451,34.83380456,24.93927442,24.99973393,22.5366796,22.60147441,1.719194792,1.726310319,146631.7078,33533.78501,33299.45625,32799.81376,35358.9393,32676.80947,34491.32733,32848.31672,36151.59396
10/13/90 17:25,43.72844884,44.82738568,30.39433391,29.80361999,24.8107078,24.83201742,22.67029968,22.52383311,1.766580976,1.77499687,112316.8298,29798.21449,29491.88947,33145.69559,29549.97796,30154.87665,30271.14918,29043.87838,30130.90955
10/13/90 17:30,37.70438545,38.52325321,23.73894052,27.51834215,24.65928612,24.69843921,22.60905623,22.47286798,1.820713572,1.825073208,62686.37101,21512.39874,26657.39715,27601.07626,24598.51569,24536.88178,25639.58034,25574.7093,24760.46086
